time,xrayimage_id,xrayimage_name,trg,power,TED,TEP_low,TEP_high,TEP
0.00373,186,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0187.tif,0.001,1.804,1.66,0.044,0.056,1666.541394
0.003735,186,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0187.tif,-0.001,1.802,1.675,0.048,0.057,1648.767676
0.00374,187,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0188.tif,0.001,1.8,1.741,0.044,0.055,1692.458479
0.003745,187,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0188.tif,0.001,1.79,1.71,0.044,0.055,1757.148974
0.00375,187,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0188.tif,-0.001,1.777,1.698,0.049,0.059,1727.902361
0.003755,187,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0188.tif,0,1.776,1.776,0.045,0.053,1786.216128
0.00376,188,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0189.tif,0,1.776,1.728,0.044,0.054,1816.584577
0.003765,188,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0189.tif,-0.001,1.777,1.726,0.047,0.055,1779.503561
0.00377,188,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0189.tif,0.001,1.784,1.731,0.044,0.053,1764.92552
0.003775,188,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0189.tif,0,1.79,1.699,0.046,0.058,1780.925339
0.00378,189,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0190.tif,-0.002,1.801,1.693,0.046,0.055,1801.048471
0.003785,189,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0190.tif,-0.001,1.809,1.692,0.044,0.053,1825.731584
0.00379,189,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0190.tif,0,1.809,1.674,0.047,0.054,1832.098669
0.003795,189,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0190.tif,-0.001,1.807,1.661,0.046,0.054,1846.67671
0.0038,190,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0191.tif,0,1.805,1.661,0.044,0.055,1850.097405
0.003805,190,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0191.tif,-0.002,1.804,1.646,0.045,0.053,1789.434225
0.00381,190,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0191.tif,0,1.8,1.671,0.045,0.054,1734.382663
0.003815,190,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0191.tif,-0.001,1.786,1.665,0.045,0.055,1764.751112
0.00382,191,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0192.tif,0.001,1.779,1.681,0.044,0.055,1771.351255
0.003825,191,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0192.tif,0,1.781,1.686,0.044,0.053,2211.340875
0.00383,191,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0192.tif,0,1.777,1.651,0.047,0.055,2227.356301
0.003835,191,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0192.tif,0,1.783,1.705,0.066,0.055,2220.398564
0.00384,192,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0193.tif,0,1.786,1.677,0.045,0.054,2248.343882
0.003845,192,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0193.tif,-0.001,1.793,1.681,0.042,0.053,2213.32419
0.00385,192,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0193.tif,0,1.801,1.664,0.047,0.055,1846.817399
0.003855,192,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0193.tif,-0.002,1.804,1.712,0.042,0.051,1813.028254
0.00386,193,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0194.tif,0,1.802,1.706,0.049,0.055,1837.759709
0.003865,193,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0194.tif,-0.002,1.802,1.685,0.044,0.055,1813.235087
0.00387,193,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0194.tif,-0.001,1.794,1.677,0.045,0.055,1811.049679
0.003875,193,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0194.tif,-0.002,1.791,1.65,0.045,0.054,1734.146155
0.00388,194,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0195.tif,0,1.779,1.671,0.046,0.056,1734.146155
0.003885,194,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0195.tif,0,1.77,1.698,0.044,0.053,1734.146155
0.00389,194,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0195.tif,-0.002,1.772,1.653,0.044,0.055,1700.35701
0.003895,194,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0195.tif,0,1.773,1.639,0.045,0.055,1751.162229
0.0039,195,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0196.tif,0,1.773,1.65,0.044,0.055,1689.273547
0.003905,195,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0196.tif,0.001,1.777,1.646,0.045,0.052,1734.073215
0.00391,195,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0196.tif,-0.002,1.788,1.633,0.042,0.055,1774.613263
0.003915,195,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0196.tif,0.001,1.805,1.629,0.043,0.051,1774.613263
0.00392,196,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0197.tif,-0.002,1.812,1.667,0.047,0.055,1702.699377
0.003925,196,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0197.tif,-0.001,1.812,1.702,0.044,0.055,1734.21961
0.00393,196,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0197.tif,0.001,1.809,1.668,0.044,0.055,1719.788392
0.003935,196,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0197.tif,0.001,1.808,1.642,0.044,0.055,1664.850102
0.00394,197,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0198.tif,-0.001,1.802,1.623,0.044,0.053,2138.628867
0.003945,197,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0198.tif,-0.001,1.795,1.636,0.045,0.056,2152.997497
0.00395,197,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0198.tif,-0.001,1.784,1.653,0.061,0.057,2167.366127
0.003955,197,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0198.tif,-0.002,1.776,1.74,0.044,0.054,2151.366307
0.00396,198,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0199.tif,-0.002,1.781,1.695,0.044,0.054,2178.359279
0.003965,198,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0199.tif,0.001,1.781,1.663,0.044,0.054,1722.354233
0.00397,198,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0199.tif,0,1.786,1.688,0.044,0.053,1722.354233
0.003975,198,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0199.tif,0,1.794,1.681,0.045,0.055,1738.354052
0.00398,199,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0200.tif,-0.002,1.808,1.686,0.044,0.054,1720.541727
0.003985,199,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0200.tif,-0.002,1.814,1.674,0.044,0.053,1723.962422
0.00399,199,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0200.tif,-0.002,1.814,1.667,0.043,0.054,1717.079839
0.003995,199,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0200.tif,0,1.812,1.663,0.045,0.054,1733.079659
0.004,200,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0201.tif,0,1.809,1.781,0.043,0.053,1706.420562
0.004005,200,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0201.tif,-0.002,1.802,1.773,0.044,0.053,1700.223493
0.00401,200,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0201.tif,-0.002,1.797,1.737,0.041,0.051,1718.147973
0.004015,200,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0201.tif,0.001,1.781,1.681,0.045,0.057,1718.147973
0.00402,201,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0202.tif,-0.001,1.773,1.678,0.045,0.053,1742.831086
0.004025,201,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0202.tif,-0.001,1.77,1.684,0.043,0.053,1726.144863
0.00403,201,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0202.tif,-0.002,1.772,1.682,0.046,0.054,1837.009308
0.004035,201,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0202.tif,-0.002,1.776,1.685,0.044,0.056,1772.318813
0.00404,202,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0203.tif,-0.002,1.779,1.696,0.047,0.053,1798.563261
0.004045,202,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0203.tif,-0.002,1.795,1.702,0.044,0.056,1727.134452
0.00405,202,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0203.tif,0.001,1.802,1.681,0.046,0.055,1754.479952
0.004055,202,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0203.tif,0,1.809,1.698,0.043,0.055,1667.624901
0.00406,203,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0204.tif,-0.001,1.805,1.695,0.044,0.054,1674.234687
0.004065,203,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0204.tif,0.001,1.804,1.686,0.044,0.054,1667.467552
0.00407,203,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0204.tif,0,1.802,1.682,0.046,0.058,1701.618518
0.004075,203,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0204.tif,0,1.797,1.664,0.044,0.053,1738.963512
0.00408,204,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0205.tif,0,1.786,1.674,0.045,0.055,1724.594882
0.004085,204,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0205.tif,0,1.78,1.692,0.045,0.053,1727.518272
0.00409,204,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0205.tif,0,1.78,1.672,0.044,0.055,1690.192086
0.004095,204,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0205.tif,0,1.78,1.681,0.043,0.054,1712.828547
0.0041,205,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0206.tif,0,1.784,1.654,0.042,0.053,1698.250507
0.004105,205,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0206.tif,0,1.786,1.64,0.047,0.056,1716.024225
0.00411,205,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0206.tif,-0.002,1.791,1.654,0.046,0.055,1749.83637
0.004115,205,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0206.tif,-0.002,1.804,1.658,0.045,0.055,1808.507731
0.00412,206,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0207.tif,0,1.805,1.647,0.044,0.053,1782.466181
0.004125,206,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0207.tif,-0.002,1.809,1.681,0.045,0.053,1800.38216
0.00413,206,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0207.tif,0,1.805,1.703,0.044,0.054,1812.976891
0.004135,206,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0207.tif,0,1.8,1.702,0.046,0.054,1834.322066
0.00414,207,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0208.tif,-0.002,1.795,1.748,0.044,0.053,1812.976891
0.004145,207,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0208.tif,-0.002,1.786,1.695,0.045,0.053,1828.97671
0.00415,207,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0208.tif,0.001,1.77,1.67,0.044,0.053,1825.638772
0.004155,207,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0208.tif,-0.001,1.768,1.644,0.044,0.053,1795.270323
0.00416,208,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0209.tif,0.001,1.77,1.667,0.045,0.053,1780.692282
0.004165,208,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0209.tif,0.001,1.773,1.667,0.044,0.055,1784.112977
0.00417,208,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0209.tif,0,1.776,1.677,0.046,0.055,1753.744528
0.004175,208,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0209.tif,0.001,1.786,1.719,0.045,0.054,1702.030904
0.00418,209,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0210.tif,-0.002,1.8,1.705,0.044,0.055,1698.587208
0.004185,209,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0210.tif,-0.001,1.808,1.686,0.044,0.055,1762.675306
0.00419,209,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0210.tif,0.001,1.809,1.658,0.043,0.054,1746.659879
0.004195,209,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0210.tif,-0.001,1.807,1.644,0.047,0.053,1739.702142
0.0042,210,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0211.tif,-0.002,1.808,1.667,0.045,0.055,1739.702142
0.004205,210,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0211.tif,0.001,1.802,1.681,0.042,0.053,1773.514287
0.00421,210,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0211.tif,-0.002,1.797,1.653,0.044,0.055,1724.00423
0.004215,210,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0211.tif,0.001,1.784,1.629,0.044,0.053,1699.272775
0.00422,211,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0212.tif,0,1.779,1.632,0.045,0.053,1754.527777
0.004225,211,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0212.tif,0,1.777,1.681,0.042,0.053,1772.301496
0.00423,211,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0212.tif,0,1.78,1.653,0.044,0.052,1741.933046
0.004235,211,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0212.tif,-0.002,1.781,1.667,0.045,0.055,1690.219422
0.00424,212,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0213.tif,-0.002,1.787,1.693,0.044,0.055,1765.707371
0.004245,212,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0213.tif,0.001,1.798,1.664,0.044,0.055,1769.12373
0.00425,212,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0213.tif,-0.001,1.807,1.691,0.044,0.051,1734.972765
0.004255,212,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0213.tif,-0.002,1.809,1.692,0.045,0.053,1728.015028
0.00426,213,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0214.tif,0.001,1.812,1.698,0.043,0.055,2201.793793
0.004265,213,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0214.tif,-0.002,1.809,1.692,0.042,0.053,2144.154716
0.00427,213,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0214.tif,-0.002,1.811,1.675,0.057,0.055,2106.809722
0.004275,213,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0214.tif,0,1.807,1.644,0.043,0.053,2163.597149
0.00428,214,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0215.tif,-0.001,1.788,1.622,0.044,0.054,2222.26851
0.004285,214,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0215.tif,0.001,1.78,1.643,0.047,0.056,1769.598412
0.00429,214,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0215.tif,0,1.776,1.794,0.045,0.053,1789.075726
0.004295,214,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0215.tif,-0.002,1.775,1.693,0.046,0.056,1826.420721
0.0043,215,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0216.tif,0,1.773,1.762,0.044,0.053,1803.784259
0.004305,215,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0216.tif,-0.002,1.777,1.772,0.045,0.053,1752.070634
0.00431,215,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0216.tif,0,1.79,1.807,0.045,0.055,1771.372148
0.004315,215,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0216.tif,0,1.797,1.77,0.044,0.055,1799.317465
0.00432,216,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0217.tif,0.001,1.802,1.716,0.047,0.056,1805.917608
0.004325,216,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0217.tif,-0.001,1.8,1.742,0.047,0.055,1828.55407
0.00433,216,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0217.tif,0.001,1.801,1.737,0.047,0.055,1886.867837
0.004335,216,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0217.tif,0,1.801,1.759,0.047,0.056,1860.826286
0.00434,217,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0218.tif,-0.001,1.795,1.699,0.047,0.055,1812.442372
0.004345,217,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0218.tif,0,1.788,1.675,0.044,0.054,1812.442372
0.00435,217,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0218.tif,-0.001,1.772,1.685,0.047,0.058,1809.167776
0.004355,217,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0218.tif,0,1.773,1.706,0.047,0.055,1997.875872
0.00436,218,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0219.tif,-0.002,1.773,1.692,0.046,0.055,2023.917422
0.004365,218,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0219.tif,-0.002,1.775,1.674,0.055,0.057,2020.672345
0.00437,218,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0219.tif,0.001,1.779,1.671,0.047,0.056,2002.768758
0.004375,218,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0219.tif,0,1.786,1.684,0.046,0.057,1952.656304
0.00438,219,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0220.tif,0,1.798,1.664,0.047,0.056,1723.408159
0.004385,219,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0220.tif,0.001,1.804,1.647,0.044,0.056,1713.366429
0.00439,219,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0220.tif,-0.002,1.805,1.667,0.045,0.055,1794.33498
0.004395,219,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0220.tif,0.001,1.805,1.661,0.044,0.053,1812.238566
0.0044,220,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0221.tif,0.001,1.801,1.643,0.05,0.057,1825.215437
0.004405,220,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0221.tif,-0.002,1.8,1.681,0.047,0.055,1807.441719
0.00441,220,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0221.tif,0,1.794,1.658,0.044,0.055,1814.208853
0.004415,220,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0221.tif,-0.001,1.777,1.755,0.044,0.055,1726.555526
0.00442,221,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0222.tif,0,1.776,1.828,0.046,0.055,1668.241759
0.004425,221,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0222.tif,0,1.773,1.877,0.044,0.055,1668.241759
0.00443,221,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0222.tif,0,1.779,1.913,0.044,0.055,1651.864512
0.004435,221,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0222.tif,0.001,1.78,1.94,0.044,0.055,1666.442553
0.00444,222,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0223.tif,-0.001,1.786,1.963,0.043,0.055,1666.442553
0.004445,222,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0223.tif,-0.001,1.801,1.942,0.045,0.053,1653.465682
0.00445,222,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0223.tif,0.001,1.811,1.961,0.044,0.055,1711.779449
0.004455,222,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0223.tif,0,1.818,1.871,0.044,0.056,1728.156696
0.00446,223,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0224.tif,-0.002,1.818,1.875,0.047,0.055,1706.811521
0.004465,223,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0224.tif,0,1.812,1.949,0.044,0.055,1706.811521
0.00447,223,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0224.tif,-0.002,1.808,1.937,0.044,0.053,1719.788392
0.004475,223,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0224.tif,0.001,1.8,1.92,0.044,0.055,1675.843255
0.00448,224,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0225.tif,0,1.787,1.863,0.044,0.055,1693.616973
0.004485,224,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0225.tif,0,1.776,1.793,0.044,0.054,1631.728291
0.00449,224,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0225.tif,-0.002,1.772,1.787,0.045,0.055,1668.863875
0.004495,224,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0225.tif,-0.001,1.775,1.749,0.042,0.055,1683.232504
0.0045,225,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0226.tif,-0.002,1.775,1.758,0.046,0.055,1686.637593
0.004505,225,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0226.tif,-0.001,1.779,1.773,0.044,0.054,1709.274055
0.00451,225,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0226.tif,-0.001,1.791,1.808,0.045,0.055,1799.108054
0.004515,225,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0226.tif,0,1.798,1.755,0.047,0.056,1779.746189
0.00452,226,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0227.tif,0,1.802,1.748,0.047,0.055,1765.377559
0.004525,226,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0227.tif,0,1.805,1.735,0.045,0.055,1788.014021
0.00453,226,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0227.tif,0,1.804,1.717,0.044,0.055,1781.392985
0.004535,226,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0227.tif,-0.001,1.804,1.713,0.047,0.056,1763.489399
0.00454,227,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0228.tif,-0.002,1.8,1.716,0.045,0.054,1779.504825
0.004545,227,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0228.tif,0,1.788,1.698,0.047,0.056,1837.818592
0.00455,227,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0228.tif,0,1.776,1.775,0.045,0.054,1800.783889
0.004555,227,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0228.tif,-0.002,1.773,1.726,0.047,0.055,1807.404925
0.00456,228,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0229.tif,0,1.777,1.762,0.045,0.056,1810.609987
0.004565,228,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0229.tif,0.001,1.781,1.733,0.047,0.056,1820.436085
0.00457,228,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0229.tif,-0.001,1.783,1.781,0.048,0.057,1820.436085
0.004575,228,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0229.tif,0,1.787,1.728,0.048,0.057,1875.374374
0.00458,229,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0230.tif,0.001,1.801,1.822,0.047,0.055,1872.099778
0.004585,229,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0230.tif,-0.001,1.802,1.779,0.047,0.055,1835.169311
0.00459,229,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0230.tif,-0.002,1.809,1.749,0.046,0.055,1849.867836
0.004595,229,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0230.tif,0,1.811,1.726,0.046,0.057,1798.238845
0.0046,230,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0231.tif,-0.002,1.802,1.791,0.047,0.055,1726.948207
0.004605,230,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0231.tif,0,1.802,1.756,0.046,0.057,1707.586342
0.00461,230,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0231.tif,-0.001,1.797,1.781,0.044,0.056,1718.675284
0.004615,230,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0231.tif,0.001,1.786,1.763,0.045,0.055,1687.938254
0.00462,231,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0232.tif,-0.002,1.779,1.719,0.045,0.055,1691.183331
0.004625,231,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0232.tif,-0.001,1.775,1.702,0.048,0.058,1728.535848
0.00463,231,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0232.tif,-0.001,1.781,1.759,0.047,0.058,1714.137607
0.004635,231,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0232.tif,-0.002,1.781,1.72,0.047,0.057,1703.048665
0.00464,232,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0233.tif,0,1.783,1.723,0.045,0.056,1685.401781
0.004645,232,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0233.tif,-0.001,1.797,1.709,0.046,0.057,1696.580595
0.00465,232,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0233.tif,0,1.802,1.681,0.047,0.058,1715.820191
0.004655,232,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0233.tif,-0.002,1.804,1.686,0.046,0.056,1722.374567
0.00466,233,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0234.tif,-0.001,1.802,1.688,0.048,0.057,1800.343146
0.004665,233,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0234.tif,0,1.798,1.702,0.047,0.058,1800.343146
0.00467,233,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0234.tif,-0.001,1.797,1.685,0.049,0.056,1886.506453
0.004675,233,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0234.tif,-0.002,1.794,1.681,0.047,0.058,1907.512326
0.00468,234,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0235.tif,0.001,1.779,1.656,0.049,0.055,1941.197715
0.004685,234,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0235.tif,-0.001,1.773,1.653,0.049,0.057,1853.390296
0.00469,234,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0235.tif,0,1.77,1.647,0.048,0.057,1890.213422
0.004695,234,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0235.tif,-0.002,1.775,1.684,0.047,0.059,1810.518185
0.0047,235,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0236.tif,0,1.777,1.663,0.049,0.058,1773.473806
0.004705,235,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0236.tif,-0.002,1.78,1.682,0.048,0.058,1754.23421
0.00471,235,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0236.tif,-0.002,1.793,1.738,0.048,0.058,1797.798454
0.004715,235,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0236.tif,0,1.802,1.781,0.047,0.057,1815.66659
0.00472,236,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0237.tif,-0.002,1.811,1.72,0.047,0.056,1849.592655
0.004725,236,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0237.tif,-0.001,1.811,1.713,0.049,0.057,1846.391565
0.00473,236,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0237.tif,-0.002,1.811,1.7,0.048,0.056,1868.768898
0.004735,236,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0237.tif,-0.002,1.807,1.74,0.047,0.057,1859.072649
0.00474,237,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0238.tif,-0.001,1.801,1.689,0.049,0.058,1841.204513
0.004745,237,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0238.tif,0.001,1.791,1.674,0.049,0.059,1844.322827
0.00475,237,050_AlSiMg_200W_500mms_M0_G13_Test_Stepover0238.tif,0.001,1.779,1.671,0.049,0.058,1866.70016
