time,xrayimage_id,xrayimage_name,trg,power,TED,TEP_low,TEP_high,TEP
8.5e-05,4,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0005.tif,0.0,1.773,1.705,0.052,0.06,1883.5432262659895
9e-05,4,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0005.tif,0.001,1.78,1.705,0.05,0.059,1703.5328467123388
9.5e-05,4,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0005.tif,-0.001,1.781,1.696,0.05,0.058,1709.7452547306443
0.0001,5,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0006.tif,-0.001,1.79,1.706,0.068,0.055,1726.7550914322783
0.000105,5,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0006.tif,0.0,1.805,1.699,0.05,0.06,1767.514038968992
0.00011,5,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0006.tif,0.0,1.816,1.72,0.051,0.058,1790.4274448222582
0.000115,5,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0006.tif,0.001,1.819,1.707,0.051,0.058,1983.401659109761
0.00012,6,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0007.tif,-0.001,1.816,1.677,0.051,0.058,1999.4380204422657
0.000125,6,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0007.tif,-0.002,1.808,1.656,0.049,0.058,1925.088346848484
0.00013,6,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0007.tif,0.001,1.804,1.633,0.05,0.059,1881.2568727131177
0.000135,6,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0007.tif,0.0,1.798,1.674,0.049,0.06,1827.4766309904742
0.00014,7,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0008.tif,-0.002,1.78,1.646,0.049,0.058,1851.378486642919
0.000145,7,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0008.tif,0.001,1.768,1.619,0.051,0.061,1942.67171409904
0.00015,7,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0008.tif,-0.002,1.766,1.667,0.051,0.059,1957.1508658139442
0.000155,7,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0008.tif,0.0,1.77,1.651,0.052,0.057,1963.2327351350966
0.00016,8,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0009.tif,-0.001,1.766,1.623,0.049,0.059,1991.049638770579
0.000165,8,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0009.tif,0.0,1.776,1.605,0.051,0.06,1951.108735374623
0.00017,8,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0009.tif,0.0,1.784,1.668,0.049,0.057,1826.2247818614337
0.000175,8,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0009.tif,0.0,1.801,1.664,0.049,0.059,1795.5108504873024
0.00018,9,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0010.tif,-0.003,1.802,1.622,0.049,0.06,1758.9107817077343
0.000185,9,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0010.tif,0.001,1.801,1.615,0.048,0.06,1691.1356023915846
0.00019,9,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0010.tif,-0.001,1.804,1.587,0.049,0.06,1691.1356023915846
0.000195,9,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0010.tif,-0.002,1.798,1.6,0.047,0.059,1705.6147541064893
0.0002,10,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0011.tif,0.001,1.794,1.601,0.049,0.059,1721.8495337657164
0.000205,10,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0011.tif,-0.002,1.783,1.623,0.049,0.059,1739.40389849028
0.00021,10,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0011.tif,0.001,1.779,1.64,0.049,0.06,1792.3834683568766
0.000215,10,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0011.tif,0.001,1.775,1.607,0.05,0.06,1814.50438542154
0.00022,11,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0012.tif,0.001,1.773,1.622,0.05,0.059,1800.0252337066358
0.000225,11,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0012.tif,0.0,1.779,1.615,0.051,0.06,1820.594665577774
0.00023,11,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0012.tif,0.0,1.781,1.636,0.049,0.06,1777.9256965038462
0.000235,11,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0012.tif,-0.002,1.793,1.622,0.051,0.061,1792.7213059533992
0.00024,12,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0013.tif,0.0,1.805,1.766,0.049,0.062,1789.7119632308993
0.000245,12,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0013.tif,0.001,1.812,1.768,0.049,0.057,1826.3120320104674
0.00025,12,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0013.tif,-0.002,1.812,1.73,0.05,0.059,1842.3426689188964
0.000255,12,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0013.tif,0.0,1.807,1.703,0.051,0.06,1907.0054431428605
0.00026,13,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0014.tif,0.0,1.807,1.672,0.051,0.06,1861.6824943039214
0.000265,13,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0014.tif,0.001,1.802,1.693,0.052,0.061,1848.6612001179917
0.00027,13,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0014.tif,-0.002,1.793,1.7,0.05,0.061,1848.6612001179917
0.000275,13,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0014.tif,-0.001,1.78,1.681,0.051,0.061,1892.0758187356328
0.00028,14,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0015.tif,-0.001,1.773,1.657,0.051,0.06,1889.1277176406013
0.000285,14,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0015.tif,-0.002,1.775,1.681,0.053,0.06,1919.6550570299878
0.00029,14,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0015.tif,-0.002,1.776,1.727,0.051,0.06,1929.6038246172648
0.000295,14,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0015.tif,0.0,1.779,1.721,0.05,0.059,1879.8657189634275
0.0003,15,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0016.tif,0.001,1.781,1.723,0.049,0.058,1830.369231024634
0.000305,15,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0016.tif,0.0,1.797,1.681,0.049,0.061,1811.3235269696295
0.00031,15,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0016.tif,0.001,1.809,1.647,0.049,0.058,1852.0824745063433
0.000315,15,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0016.tif,0.001,1.809,1.632,0.05,0.06,1852.0824745063433
0.00032,16,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0017.tif,0.0,1.814,1.616,0.051,0.058,1865.2205113806128
0.000325,16,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0017.tif,0.0,1.808,1.639,0.049,0.058,1868.2930379792656
0.00033,16,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0017.tif,-0.001,1.802,1.612,0.049,0.06,1871.3081051258407
0.000335,16,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0017.tif,-0.001,1.794,1.616,0.05,0.059,1817.5278634031972
0.00034,17,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0018.tif,-0.002,1.784,1.642,0.051,0.061,1790.0730506124632
0.000345,17,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0018.tif,-0.001,1.773,1.619,0.051,0.061,1826.6731193920314
0.00035,17,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0018.tif,-0.002,1.77,1.626,0.05,0.061,1810.6367580595263
0.000355,17,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0018.tif,-0.001,1.772,1.651,0.051,0.06,1810.6367580595263
0.00036,18,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0019.tif,0.0,1.775,1.629,0.05,0.06,1826.6673949679557
0.000365,18,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0019.tif,0.0,1.779,1.635,0.051,0.061,1863.1521781748736
0.00037,18,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0019.tif,0.001,1.793,1.647,0.051,0.06,1863.1521781748736
0.000375,18,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0019.tif,0.001,1.801,1.628,0.052,0.061,1820.4832091009455
0.00038,19,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0020.tif,0.0,1.808,1.628,0.051,0.06,1836.5138460093744
0.000385,19,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0020.tif,0.0,1.805,1.625,0.049,0.062,1817.4681419543704
0.00039,19,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0020.tif,0.001,1.798,1.668,0.051,0.06,1780.983358747452
0.000395,19,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0020.tif,0.001,1.795,1.65,0.05,0.06,2021.811603476
0.0004,20,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0021.tif,-0.002,1.793,1.67,0.05,0.061,2121.2758814191466
0.000405,20,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0021.tif,-0.002,1.781,1.677,0.058,0.059,2090.7454452781894
0.00041,20,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0021.tif,-0.002,1.775,1.639,0.051,0.058,2109.791149333194
0.000415,20,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0021.tif,-0.001,1.773,1.64,0.051,0.062,2087.3389188559836
0.00042,21,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0022.tif,0.0,1.773,1.656,0.051,0.06,1815.9802379864789
0.000425,21,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0022.tif,-0.001,1.777,1.636,0.047,0.059,1804.626050144597
0.00043,21,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0022.tif,0.001,1.781,1.637,0.051,0.062,1819.125849377125
0.000435,21,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0022.tif,0.001,1.794,1.637,0.054,0.062,1816.116506654625
0.00044,22,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0023.tif,-0.002,1.802,1.639,0.051,0.061,1892.8451873563022
0.000445,22,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0023.tif,0.001,1.812,1.628,0.05,0.059,1926.3237245922912
0.00045,22,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0023.tif,0.001,1.812,1.661,0.052,0.06,1902.8764087149907
0.000455,22,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0023.tif,0.001,1.809,1.636,0.052,0.061,1939.6468137360002
0.00046,23,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0024.tif,-0.001,1.805,1.671,0.052,0.061,1966.2537480402389
0.000465,23,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0024.tif,0.001,1.801,1.702,0.052,0.06,1966.2537480402389
0.00047,23,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0024.tif,-0.001,1.795,1.674,0.053,0.061,2006.720265562848
0.000475,23,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0024.tif,-0.001,1.781,1.671,0.052,0.06,1993.5982074824199
0.00048,24,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0025.tif,0.0,1.78,1.66,0.053,0.06,1945.278710831517
0.000485,24,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0025.tif,-0.002,1.776,1.644,0.053,0.063,1905.6504823413488
0.00049,24,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0025.tif,-0.001,1.781,1.674,0.052,0.063,1884.9107142287685
0.000495,24,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0025.tif,-0.001,1.783,1.65,0.051,0.061,1825.465458702698
0.0005,25,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0026.tif,0.0,1.788,1.633,0.051,0.06,1835.639415688095
0.000505,25,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0026.tif,0.001,1.798,1.622,0.051,0.061,2021.6466193240994
0.00051,25,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0026.tif,0.001,1.809,1.628,0.051,0.06,2037.6772562325284
0.000515,25,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0026.tif,0.001,1.808,1.602,0.056,0.059,2024.6033037401044
0.00052,26,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0027.tif,0.0,1.805,1.604,0.051,0.06,2046.4707637668118
0.000525,26,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0027.tif,-0.002,1.801,1.618,0.052,0.062,2067.210531879392
0.00053,26,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0027.tif,0.0,1.797,1.619,0.053,0.062,1914.619879899988
0.000535,26,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0027.tif,-0.002,1.794,1.643,0.052,0.06,1923.2878329530402
0.00054,27,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0028.tif,-0.002,1.776,1.623,0.053,0.062,1985.192901916564
0.000545,27,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0028.tif,-0.001,1.772,1.685,0.054,0.063,2050.2512293808227
0.00055,27,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0028.tif,-0.001,1.768,1.651,0.055,0.062,2019.3375042828454
0.000555,27,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0028.tif,-0.002,1.772,1.616,0.055,0.061,1997.4700442561382
0.00056,28,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0029.tif,0.0,1.777,1.611,0.053,0.063,2017.9372133090383
0.000565,28,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0029.tif,0.0,1.78,1.616,0.051,0.061,1980.5493030085186
0.00057,28,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0029.tif,0.0,1.793,1.632,0.055,0.063,1902.325130010126
0.000575,28,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0029.tif,0.0,1.805,1.637,0.055,0.064,1902.3251300101256
0.00058,29,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0030.tif,0.0,1.808,1.63,0.054,0.064,1924.1925900368333
0.000585,29,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0030.tif,0.001,1.805,1.636,0.053,0.063,1960.7276372895292
0.00059,29,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0030.tif,0.001,1.804,1.616,0.053,0.062,1936.210478626525
0.000595,29,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0030.tif,-0.002,1.802,1.623,0.053,0.059,1949.376324160659
0.0006,30,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0031.tif,-0.002,1.8,1.611,0.052,0.062,2008.381397617155
0.000605,30,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0031.tif,0.0,1.787,1.63,0.053,0.062,1992.37061751348
0.00061,30,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0031.tif,-0.002,1.777,1.602,0.055,0.062,2169.7953333626283
0.000615,30,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0031.tif,0.0,1.775,1.609,0.053,0.063,2229.0221812668365
0.00062,31,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0032.tif,-0.002,1.777,1.616,0.061,0.062,2269.3382535603423
0.000625,31,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0032.tif,-0.002,1.781,1.614,0.054,0.061,2207.433184596818
0.00063,31,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0032.tif,-0.002,1.781,1.633,0.054,0.061,2170.910031121158
0.000635,31,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0032.tif,0.001,1.79,1.601,0.052,0.062,1976.6462623844614
0.00064,32,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0033.tif,0.0,1.808,1.591,0.05,0.062,1917.4194144802532
0.000645,32,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0033.tif,0.0,1.809,1.686,0.055,0.062,1818.431670629674
0.00065,32,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0033.tif,-0.001,1.809,1.639,0.052,0.062,1812.4599190670942
0.000655,32,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0033.tif,-0.002,1.807,1.611,0.048,0.06,1840.1113254731467
0.00066,33,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0034.tif,0.0,1.809,1.614,0.05,0.06,1769.1592919373838
0.000665,33,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0034.tif,0.001,1.805,1.595,0.05,0.06,1788.0700675480869
0.00067,33,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0034.tif,0.0,1.795,1.595,0.049,0.059,1864.5025075686208
0.000675,33,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0034.tif,0.0,1.783,1.591,0.053,0.062,1901.3681979549176
0.00068,34,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0035.tif,0.0,1.776,1.595,0.053,0.061,1923.362003104954
0.000685,34,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0035.tif,-0.002,1.776,1.602,0.051,0.059,1963.3029065009098
0.00069,34,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0035.tif,-0.002,1.773,1.591,0.052,0.061,1941.435446474202
0.000695,34,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0035.tif,-0.002,1.779,1.636,0.051,0.059,1901.8072179840335
0.0007,35,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0036.tif,-0.001,1.783,1.657,0.051,0.061,1853.456795511784
0.000705,35,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0036.tif,0.001,1.797,1.625,0.051,0.061,1813.9086256371847
0.00071,35,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0036.tif,0.001,1.804,1.616,0.051,0.062,1833.838244120106
0.000715,35,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0036.tif,0.0,1.808,1.675,0.049,0.06,1849.8688810285353
0.00072,36,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0037.tif,-0.002,1.805,1.629,0.051,0.058,1849.8688810285353
0.000725,36,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0037.tif,0.0,1.804,1.605,0.051,0.06,1818.68464404056
0.00073,36,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0037.tif,0.0,1.798,1.611,0.051,0.061,1855.2847128201279
0.000735,36,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0037.tif,0.0,1.793,1.623,0.049,0.062,1880.498444662609
0.00074,37,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0038.tif,-0.001,1.78,1.602,0.051,0.06,1880.498444662609
0.000745,37,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0038.tif,-0.002,1.775,1.654,0.052,0.058,1846.7909759172012
0.00075,37,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0038.tif,0.0,1.773,1.671,0.051,0.06,1946.255253860348
0.000755,37,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0038.tif,-0.001,1.775,1.622,0.049,0.061,1893.420405421553
0.00076,38,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0039.tif,0.0,1.776,1.609,0.051,0.058,1848.2770550961498
0.000765,38,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0039.tif,-0.001,1.783,1.6,0.048,0.06,1851.2251561911817
0.00077,38,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0039.tif,-0.002,1.794,1.681,0.051,0.059,1884.93262493659
0.000775,38,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0039.tif,-0.002,1.805,1.671,0.052,0.061,1816.6525839814185
0.00078,39,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0040.tif,0.0,1.814,1.661,0.051,0.061,1869.4874324202133
0.000785,39,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0040.tif,0.001,1.814,1.651,0.051,0.062,1835.6368091804918
0.00079,39,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0040.tif,0.0,1.808,1.632,0.051,0.06,1829.67936536296
0.000795,39,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0040.tif,-0.002,1.807,1.633,0.051,0.061,1787.0062842382329
0.0008,40,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0041.tif,0.001,1.802,1.609,0.05,0.059,1817.5367203791902
0.000805,40,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0041.tif,0.001,1.791,1.591,0.05,0.063,1838.2764884917701
0.00081,40,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0041.tif,0.0,1.777,1.602,0.051,0.06,1894.921361944364
0.000815,40,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0041.tif,-0.001,1.775,1.636,0.052,0.06,1864.3940225549773
0.00082,41,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0042.tif,-0.001,1.775,1.642,0.052,0.059,1920.0883978656343
0.000825,41,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0042.tif,0.0,1.779,1.635,0.05,0.061,2078.515872963317
0.00083,41,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0042.tif,-0.002,1.779,1.646,0.05,0.059,2044.702152358312
0.000835,41,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0042.tif,0.0,1.787,1.639,0.056,0.059,1973.5574796731903
0.00084,42,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0043.tif,0.001,1.795,1.672,0.052,0.062,1976.5637256441198
0.000845,42,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0043.tif,0.001,1.804,1.65,0.051,0.062,1963.54243145819
0.00085,42,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0043.tif,-0.001,1.805,1.639,0.051,0.062,1755.3768507066707
0.000855,42,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0043.tif,0.001,1.802,1.647,0.051,0.061,1731.850734419527
0.00086,43,074_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_StepoverAlt0044.tif,-0.002,1.802,1.626,0.049,0.061,1800.130775374698
