time,xrayimage_id,xrayimage_name,trg,power,TED,TEP_low,TEP_high,TEP
0.0,0,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0001.tif,4.883,1.807,1.623,0.051,0.061,1804.8239258519984
5e-06,0,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0001.tif,4.889,1.8,1.622,0.049,0.06,1762.15495677807
1e-05,0,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0001.tif,0.005,1.795,1.604,0.049,0.06,1725.2892663917737
1.5e-05,0,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0001.tif,-0.001,1.783,1.6,0.049,0.062,1679.6052301712703
2e-05,1,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0002.tif,0.0,1.779,1.619,0.05,0.06,1666.467193297001
2.5e-05,1,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0002.tif,0.001,1.777,1.622,0.049,0.062,1706.0153631716007
3e-05,1,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0002.tif,0.0,1.773,1.628,0.049,0.061,1731.1299675209655
3.5e-05,1,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0002.tif,-0.002,1.777,1.632,0.052,0.061,1767.9956579072618
4e-05,2,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0003.tif,0.0,1.781,1.686,0.049,0.06,1826.700988313695
4.5e-05,2,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0003.tif,0.0,1.791,1.692,0.051,0.059,1784.3920488176577
5e-05,2,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0003.tif,0.0,1.802,1.654,0.05,0.059,1756.7609301570687
5.5e-05,2,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0003.tif,0.0,1.807,1.664,0.049,0.065,1728.5825321622783
6e-05,3,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0004.tif,-0.002,1.801,1.65,0.053,0.064,1694.7319089225566
6.5e-05,3,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0004.tif,0.0,1.798,1.642,0.048,0.061,1661.1411828654884
7e-05,3,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0004.tif,-0.002,1.794,1.646,0.051,0.061,1719.651545903477
7.5e-05,3,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0004.tif,-0.002,1.793,1.628,0.049,0.06,1725.2888594140295
8e-05,4,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0005.tif,-0.001,1.781,1.614,0.05,0.061,1774.0366892799586
8.5e-05,4,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0005.tif,-0.002,1.772,1.619,0.05,0.06,1764.8092141150773
9e-05,4,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0005.tif,-0.001,1.775,1.633,0.051,0.061,1785.3786459862163
9.5e-05,4,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0005.tif,0.001,1.77,1.65,0.048,0.058,1751.0187960370974
0.0001,5,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0006.tif,0.0,1.776,1.656,0.051,0.061,1723.3673896310452
0.000105,5,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0006.tif,-0.002,1.776,1.667,0.047,0.06,2085.001843224922
0.00011,5,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0006.tif,0.001,1.788,1.667,0.05,0.062,2076.723273186346
0.000115,5,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0006.tif,-0.002,1.804,1.643,0.063,0.062,2076.723273186346
0.00012,6,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0007.tif,0.0,1.808,1.636,0.05,0.061,2144.619805247351
0.000125,6,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0007.tif,-0.002,1.812,1.637,0.051,0.061,2141.578810054571
0.00013,6,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0007.tif,0.0,1.804,1.693,0.051,0.06,1995.731462488759
0.000135,6,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0007.tif,0.001,1.804,1.681,0.049,0.061,2016.194192108221
0.00014,7,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0008.tif,-0.002,1.8,1.661,0.059,0.061,2055.822420598389
0.000145,7,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0008.tif,-0.002,1.793,1.649,0.052,0.062,2042.7484681059643
0.00015,7,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0008.tif,-0.002,1.779,1.707,0.053,0.061,2064.9068452214797
0.000155,7,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0008.tif,-0.002,1.77,1.671,0.052,0.062,1852.076423609419
0.00016,8,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0009.tif,0.0,1.775,1.675,0.052,0.063,1834.6199399608863
0.000165,8,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0009.tif,-0.001,1.775,1.686,0.052,0.062,1800.8483913937503
0.00017,8,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0009.tif,0.0,1.779,1.681,0.051,0.062,2234.86626027752
0.000175,8,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0009.tif,0.0,1.786,1.688,0.053,0.063,2249.372036323418
0.00018,9,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0010.tif,0.0,1.801,1.698,0.07,0.061,2246.415351907413
0.000185,9,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0010.tif,-0.002,1.811,1.677,0.052,0.062,2249.3660595100478
0.00019,9,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0010.tif,-0.002,1.804,1.649,0.051,0.061,2305.692911907229
0.000195,9,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0010.tif,-0.002,1.807,1.665,0.052,0.063,1826.045277482727
0.0002,10,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0011.tif,-0.002,1.805,1.643,0.054,0.061,1844.95605309343
0.000205,10,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0011.tif,0.001,1.802,1.625,0.05,0.063,1887.3821069741912
0.00021,10,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0011.tif,0.0,1.79,1.651,0.053,0.062,1862.1269870737185
0.000215,10,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0011.tif,-0.002,1.78,1.731,0.054,0.062,1845.1092137678868
0.00022,11,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0012.tif,0.001,1.77,1.675,0.052,0.065,1873.282495660086
0.000225,11,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0012.tif,0.0,1.769,1.698,0.055,0.063,1851.4150356333787
0.00023,11,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0012.tif,0.001,1.769,1.664,0.051,0.062,1827.9677197560782
0.000235,11,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0012.tif,-0.001,1.77,1.636,0.051,0.061,1811.0993474833965
0.00024,12,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0013.tif,-0.002,1.775,1.616,0.052,0.061,1726.2200050200431
0.000245,12,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0013.tif,0.0,1.793,1.616,0.05,0.064,1802.9033365727842
0.00025,12,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0013.tif,-0.002,1.798,1.644,0.051,0.064,1802.9033365727842
0.000255,12,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0013.tif,-0.002,1.802,1.643,0.054,0.061,1769.4247993367953
0.00026,13,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0014.tif,0.0,1.807,1.653,0.051,0.061,1847.7959731013245
0.000265,13,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0014.tif,0.001,1.8,1.636,0.051,0.062,1929.9356104310577
0.00027,13,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0014.tif,-0.003,1.801,1.616,0.054,0.063,1873.6087580338767
0.000275,13,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0014.tif,-0.002,1.794,1.674,0.054,0.062,1916.0348119146388
0.00028,14,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0015.tif,0.001,1.779,1.674,0.053,0.063,1905.7888890044246
0.000285,14,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0015.tif,0.0,1.773,1.688,0.054,0.062,1830.344321126712
0.00029,14,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0015.tif,-0.001,1.77,1.67,0.052,0.064,1776.3691756160574
0.000295,14,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0015.tif,-0.001,1.775,1.67,0.051,0.065,1745.766773550283
0.0003,15,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0016.tif,0.0,1.776,1.656,0.052,0.063,1725.2081796962295
0.000305,15,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0016.tif,-0.001,1.777,1.671,0.052,0.064,1768.932639842432
0.00031,15,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0016.tif,-0.002,1.793,1.639,0.053,0.062,1862.1046716394249
0.000315,15,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0016.tif,0.001,1.805,1.664,0.052,0.061,1848.9080411265763
0.00032,16,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0017.tif,0.0,1.807,1.664,0.054,0.062,1938.5155166488469
0.000325,16,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0017.tif,-0.002,1.807,1.661,0.052,0.064,1916.6480566221387
0.00033,16,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0017.tif,0.0,1.805,1.646,0.055,0.062,1922.367908580159
0.000335,16,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0017.tif,-0.002,1.8,1.748,0.051,0.061,1852.2621436882157
0.00034,17,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0018.tif,0.0,1.794,1.692,0.054,0.063,1941.869619210486
0.000345,17,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0018.tif,-0.002,1.788,1.723,0.051,0.063,1862.5080665984292
0.00035,17,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0018.tif,-0.002,1.776,1.667,0.055,0.062,1865.4647510144343
0.000355,17,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0018.tif,0.001,1.772,1.664,0.051,0.062,1849.4677755455264
0.00036,18,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0019.tif,-0.001,1.776,1.661,0.052,0.062,1904.621329635717
0.000365,18,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0019.tif,0.0,1.781,1.657,0.054,0.064,1812.0798652450067
0.00037,18,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0019.tif,-0.002,1.781,1.642,0.055,0.064,1871.7454234919157
0.000375,18,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0019.tif,0.0,1.79,1.642,0.051,0.063,1880.2817925689421
0.00038,19,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0020.tif,0.0,1.802,1.643,0.055,0.063,1914.0062319571305
0.000385,19,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0020.tif,-0.001,1.808,1.625,0.055,0.065,1908.3998489048292
0.00039,19,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0020.tif,-0.001,1.809,1.685,0.054,0.062,1939.036244332016
0.000395,19,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0020.tif,0.001,1.805,1.693,0.053,0.062,1885.218104660507
0.0004,20,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0021.tif,-0.002,1.8,1.698,0.052,0.062,1910.4954561884854
0.000405,20,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0021.tif,-0.001,1.797,1.681,0.053,0.064,1871.0260867237284
0.00041,20,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0021.tif,-0.002,1.786,1.647,0.052,0.06,1852.1153111130254
0.000415,20,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0021.tif,0.001,1.775,1.649,0.052,0.062,1868.1373647004816
0.00042,21,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0022.tif,-0.002,1.765,1.665,0.052,0.062,1879.7464297736144
0.000425,21,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0022.tif,0.0,1.765,1.654,0.052,0.061,1851.6776392451782
0.00043,21,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0022.tif,0.0,1.772,1.684,0.052,0.062,1842.9127726016773
0.000435,21,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0022.tif,0.0,1.776,1.738,0.054,0.064,1848.6577026782463
0.00044,22,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0023.tif,0.0,1.78,1.706,0.054,0.065,1857.152807753794
0.000445,22,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0023.tif,0.0,1.795,1.682,0.054,0.064,1857.152807753794
0.00045,22,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0023.tif,0.0,1.805,1.703,0.055,0.064,1823.7054711184787
0.000455,22,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0023.tif,0.001,1.808,1.72,0.052,0.062,1832.4703377619796
0.00046,23,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0024.tif,-0.002,1.808,1.668,0.052,0.064,1786.9645117390403
0.000465,23,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0024.tif,0.0,1.804,1.67,0.052,0.062,1824.35242203956
0.00047,23,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0024.tif,0.0,1.804,1.671,0.052,0.065,1781.6821541745835
0.000475,23,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0024.tif,-0.002,1.8,1.692,0.055,0.062,1791.9280770847975
0.00048,24,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0025.tif,0.001,1.787,1.692,0.051,0.064,1810.8388526955
0.000485,24,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0025.tif,0.001,1.776,1.703,0.051,0.062,1968.6362674146912
0.00049,24,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0025.tif,0.001,1.775,1.684,0.053,0.062,1993.2227924423544
0.000495,24,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0025.tif,0.001,1.777,1.717,0.059,0.064,2005.256664880144
0.0005,25,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0026.tif,-0.002,1.781,1.712,0.056,0.062,1989.0899905600443
0.000505,25,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0026.tif,0.0,1.783,1.686,0.051,0.063,2006.8507590235047
0.00051,25,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0026.tif,0.0,1.795,1.678,0.05,0.062,1871.357756602151
0.000515,25,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0026.tif,-0.001,1.805,1.699,0.053,0.061,1803.7769382216677
0.00052,26,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0027.tif,-0.001,1.809,1.65,0.051,0.062,1850.4353872363106
0.000525,26,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0027.tif,-0.002,1.811,1.647,0.053,0.062,1866.6020615564107
0.00053,26,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0027.tif,0.0,1.807,1.644,0.052,0.061,1866.6020615564107
0.000535,26,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0027.tif,-0.002,1.808,1.633,0.051,0.062,1914.9524840286601
0.00054,27,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0028.tif,0.001,1.802,1.651,0.053,0.061,1909.1156609103818
0.000545,27,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0028.tif,-0.001,1.793,1.651,0.051,0.059,1862.4572118957385
0.00055,27,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0028.tif,-0.002,1.776,1.667,0.051,0.06,1941.8187645077949
0.000555,27,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0028.tif,-0.001,1.77,1.661,0.051,0.063,1887.6907367850988
0.00056,28,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0029.tif,-0.002,1.772,1.7,0.055,0.062,1833.2706816742386
0.000565,28,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0029.tif,0.001,1.772,1.751,0.051,0.062,1820.1967291818141
0.00057,28,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0029.tif,-0.001,1.775,1.751,0.049,0.06,1833.3766409604682
0.000575,28,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0029.tif,-0.001,1.783,1.71,0.052,0.062,1790.3823476076475
0.00058,29,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0030.tif,-0.002,1.795,1.721,0.051,0.062,1807.8388312561801
0.000585,29,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0030.tif,0.001,1.801,1.72,0.053,0.062,1850.2757231540265
0.00059,29,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0030.tif,-0.001,1.801,1.695,0.052,0.062,1886.94726722819
0.000595,29,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0030.tif,0.0,1.802,1.681,0.053,0.062,1917.4777033691469
0.0006,30,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0031.tif,-0.001,1.795,1.67,0.053,0.061,1881.1104441099112
0.000605,30,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0031.tif,-0.002,1.794,1.649,0.051,0.06,1863.6539604613786
0.00061,30,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0031.tif,-0.002,1.788,1.651,0.051,0.062,1857.8171373431003
0.000615,30,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0031.tif,0.001,1.775,1.658,0.051,0.062,1834.2195457613611
0.00062,31,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0032.tif,-0.002,1.769,1.654,0.051,0.06,1815.1738417063566
0.000625,31,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0032.tif,0.001,1.769,1.731,0.051,0.06,1799.0071673862572
0.00063,31,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0032.tif,0.001,1.77,1.755,0.05,0.06,1799.0071673862567
0.000635,31,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0032.tif,0.0,1.775,1.716,0.05,0.062,1804.8439905045354
0.00064,32,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0033.tif,0.0,1.779,1.693,0.051,0.062,1755.1058848506982
0.000645,32,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0033.tif,-0.001,1.795,1.699,0.053,0.062,1743.6211527647454
0.00065,32,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0033.tif,-0.002,1.805,1.664,0.049,0.061,1746.6079153061914
0.000655,32,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0033.tif,-0.002,1.804,1.658,0.051,0.062,1777.1383514471484
0.00066,33,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0034.tif,-0.001,1.805,1.67,0.051,0.063,1771.3015283288696
0.000665,33,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0034.tif,0.0,1.805,1.696,0.051,0.06,1832.82590070976
0.00067,33,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0034.tif,0.0,1.802,1.682,0.051,0.06,1813.61823119688
0.000675,33,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0034.tif,-0.002,1.798,1.639,0.049,0.057,1841.297942208062
0.00068,34,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0035.tif,0.001,1.787,1.636,0.049,0.061,1791.559836554225
0.000685,34,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0035.tif,-0.002,1.78,1.678,0.051,0.061,1732.8561185210688
0.00069,34,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0035.tif,0.0,1.776,1.678,0.049,0.061,1690.5394156530583
0.000695,34,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0035.tif,0.001,1.777,1.65,0.05,0.063,1703.6774525273274
0.0007,35,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0036.tif,-0.002,1.784,1.653,0.051,0.062,1669.9699837819194
0.000705,35,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0036.tif,-0.001,1.787,1.639,0.049,0.06,1683.1080206561887
0.00071,35,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0036.tif,0.0,1.798,1.628,0.049,0.061,1711.2813025483879
0.000715,35,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0036.tif,-0.002,1.807,1.622,0.049,0.06,1815.2293801881074
0.00072,36,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0037.tif,0.001,1.812,1.625,0.051,0.062,1851.8294489676755
0.000725,36,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0037.tif,-0.001,1.812,1.681,0.056,0.062,1851.8294489676755
0.00073,36,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0037.tif,0.0,1.805,1.709,0.051,0.06,1838.6914120934064
0.000735,36,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0037.tif,-0.002,1.801,1.727,0.049,0.061,1906.9714530485774
0.00074,37,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0038.tif,-0.001,1.797,1.762,0.049,0.061,1833.5538115498152
0.000745,37,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0038.tif,0.0,1.784,1.755,0.051,0.058,1811.4328944851518
0.00075,37,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0038.tif,0.001,1.77,1.706,0.051,0.06,1827.6343180271026
0.000755,37,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0038.tif,0.001,1.768,1.738,0.049,0.059,1840.7723549013722
0.00076,38,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0039.tif,-0.001,1.765,1.716,0.05,0.061,1766.42268130759
0.000765,38,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0039.tif,0.002,1.766,1.723,0.049,0.06,1729.822612528022
0.00077,38,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0039.tif,0.0,1.77,1.72,0.049,0.06,1718.4068474807991
0.000775,38,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0039.tif,-0.001,1.781,1.7,0.049,0.06,1748.934186870186
0.00078,39,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0040.tif,-0.001,1.794,1.698,0.05,0.061,1785.5342556497537
0.000785,39,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0040.tif,0.001,1.801,1.681,0.05,0.059,1816.0524551081694
0.00079,39,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0040.tif,-0.001,1.802,1.667,0.051,0.06,1816.0524551081694
0.000795,39,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0040.tif,0.0,1.804,1.664,0.049,0.058,1796.7542887812608
0.0008,40,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0041.tif,-0.002,1.801,1.672,0.049,0.06,1763.1635627241926
0.000805,40,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0041.tif,0.0,1.801,1.663,0.048,0.06,1713.4254570703554
0.00081,40,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0041.tif,-0.001,1.79,1.658,0.049,0.06,1669.7692207376706
0.000815,40,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0041.tif,-0.002,1.781,1.672,0.049,0.061,1724.1892758485305
0.00082,41,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0042.tif,0.001,1.775,1.695,0.049,0.061,1737.301862092459
0.000825,41,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0042.tif,-0.002,1.775,1.678,0.051,0.059,1773.9019308720267
0.00083,41,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0042.tif,0.001,1.776,1.681,0.048,0.059,1817.5581672047115
0.000835,41,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0042.tif,-0.002,1.78,1.731,0.051,0.06,1824.3912773843797
0.00084,42,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0043.tif,0.001,1.786,1.7,0.049,0.058,1769.971222273519
0.000845,42,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0043.tif,0.0,1.798,1.692,0.047,0.058,1809.6934844683856
0.00085,42,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0043.tif,0.0,1.809,1.672,0.049,0.06,1756.8586360295908
0.000855,42,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0043.tif,0.001,1.809,1.64,0.051,0.06,1746.9098684423138
0.00086,43,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0044.tif,0.001,1.805,1.65,0.048,0.06,1753.2147951369157
0.000865,43,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0044.tif,-0.002,1.801,1.656,0.051,0.061,1804.651062877431
0.00087,43,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0044.tif,-0.001,1.797,1.719,0.049,0.06,1788.6204259690016
0.000875,43,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0044.tif,0.0,1.793,1.668,0.05,0.058,1841.4552744077969
0.00088,44,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0045.tif,0.0,1.78,1.695,0.051,0.061,1823.9492292043396
0.000885,44,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0045.tif,-0.002,1.773,1.693,0.051,0.06,1838.4283809192443
0.00089,44,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0045.tif,0.001,1.773,1.693,0.05,0.061,1823.5921819582968
0.000895,44,053_AlSiMg_200W_500mms_M0_G13_Test_Crossflow_Stepover0045.tif,0.0,1.773,1.67,0.049,0.059,1817.5019018020623
